time(s),acceleration(m/s2)
1.703906,0.519623
1.703945,-3.911655
1.703984,6.674223
1.704023,7.338244
1.704062,-1.900597
1.704102,-2.563028
1.704141,2.42963
1.70418,-0.201664
1.704219,3.717569
1.704258,-2.959862
1.704297,0.320743
1.704336,-3.416865
1.704375,-1.051838
1.704414,-1.047358
1.704453,1.806994
1.704492,0.683884
1.704531,-0.264838
1.70457,-0.224391
1.704609,-3.240815
1.704648,4.21592
1.704687,-0.384625
1.704727,-2.36046
1.704766,-0.786586
1.704805,2.183242
1.704844,1.837278
1.704883,2.527356
1.704922,-0.713274
1.704961,-2.380798
1.705,-4.657942
1.705039,-1.058603
1.705078,3.503974
1.705117,0.988289
1.705156,-1.575884
1.705195,-2.840141
1.705234,-1.328674
1.705273,3.33201
1.705312,0.422726
1.705352,2.193375
1.705391,-0.679888
1.70543,-2.303139
1.705469,0.426323
1.705508,-1.507306
1.705547,3.685338
1.705586,1.56725
1.705625,0.36749
1.705664,0.657324
1.705703,2.397956
1.705742,0.396607
1.705781,-1.776372
1.70582,0.183211
1.705859,3.820869
1.705898,-0.701085
1.705937,-3.497137
1.705977,0.445652
1.706016,3.671469
1.706055,2.955587
1.706094,-2.856828
1.706133,0.645233
1.706172,-0.482424
1.706211,-1.736318
1.70625,3.10249
1.706289,-4.45951
1.706328,4.839325
1.706367,-4.944264
1.706406,2.263888
1.706445,-2.07253
1.706484,7.359774
1.706523,0.021556
1.706562,-5.174316
1.706602,-3.402047
1.706641,2.175842
1.70668,5.220343
1.706719,-4.2256
1.706758,-4.085463
1.706797,-6.837681
1.706836,6.62339
1.706875,1.28851
1.706914,-1.543146
1.706953,-4.265812
1.706992,8.841955
1.707031,-4.606873
1.70707,0.809796
1.707109,-4.851006
1.707148,5.420414
1.707187,0.317872
1.707227,-2.736769
1.707266,6.054809
1.707305,-1.948233
1.707344,5.461653
1.707383,2.148575
1.707422,0.918882
1.707461,-3.480063
1.7075,-3.98212
1.707539,6.896785
1.707578,-2.135794
1.707617,-3.60953
1.707656,-3.647673
1.707695,3.099177
1.707734,-1.658882
1.707773,-5.121173
1.707812,4.839687
1.707852,2.9863
1.707891,-3.072824
1.70793,-2.225558
1.707969,-4.528639
1.708008,4.03253
1.708047,5.208904
1.708086,-1.005678
1.708125,5.949466
1.708164,-0.247099
1.708203,-0.082548
1.708242,4.168635
1.708281,-1.910174
1.70832,1.401598
1.708359,-0.512067
1.708398,-4.973284
1.708437,-3.885978
1.708477,1.518883
1.708516,4.142281
1.708555,-0.353307
1.708594,-2.206544
1.708633,-3.07916
1.708672,1.972506
1.708711,2.470065
1.70875,0.039754
1.708789,-0.880866
1.708828,-2.773981
1.708867,-0.557024
1.708906,-1.103004
1.708945,4.413972
1.708984,3.85631
1.709023,-2.426257
1.709062,-2.353181
1.709102,-3.103398
1.709141,2.666454
1.70918,-0.469364
1.709219,-3.575655
1.709258,-3.092352
1.709297,-4.172221
1.709336,3.545074
1.709375,11.783356
1.709414,-11.450451
1.709453,1.083427
1.709492,2.354558
1.709531,1.584892
1.70957,3.042273
1.709609,4.73461
1.709648,-2.444413
1.709687,-3.68939
1.709727,-0.236041
1.709766,1.204563
1.709805,7.205053
1.709844,-3.135
1.709883,-5.668913
1.709922,0.537205
1.709961,1.87322
1.71,0.733424
1.710039,-3.215452
1.710078,-1.067848
1.710117,1.909018
1.710156,-1.549772
1.710195,-4.572012
1.710234,-5.146384
1.710273,31.561117
1.710312,-20.933371
1.710352,-7.456309
1.710391,11.21272
1.71043,-1.055296
1.710469,9.055
1.710508,-8.556898
1.710547,-1.648241
1.710586,0.724101
1.710625,6.963326
1.710664,-6.287879
1.710703,-3.111245
1.710742,1.956817
1.710781,-6.217922
1.71082,6.96355
1.710859,-4.162808
1.710898,4.798642
1.710937,0.686308
1.710977,-6.615748
1.711016,-0.262861
1.711055,17.729965
1.711094,-5.745466
1.711133,-10.67102
1.711172,6.615282
1.711211,4.770117
1.71125,0.114838
1.711289,-3.549004
1.711328,1.264798
1.711367,-8.643294
1.711406,16.568742
1.711445,-2.186145
1.711484,-3.225174
1.711523,-12.657478
1.711562,6.898937
1.711602,4.47093
1.711641,3.537589
1.71168,0.546243
1.711719,-4.695366
1.711758,-2.849543
1.711797,2.324184
1.711836,6.063044
1.711875,4.383252
1.711914,-3.071753
1.711953,-0.941355
1.711992,-2.442739
1.712031,5.591307
1.71207,6.813805
1.712109,-5.793531
1.712148,-1.357543
1.712187,3.837242
1.712227,-8.101092
1.712266,8.197463
1.712305,1.168777
1.712344,-2.864935
1.712383,2.040752
1.712422,-3.494174
1.712461,-3.012008
1.7125,4.653843
1.712539,-0.520742
1.712578,-6.012598
1.712617,-1.271238
1.712656,-1.740526
1.712695,2.372073
1.712734,0.462405
1.712773,1.401997
1.712812,1.487287
1.712852,-1.478497
1.712891,-1.236335
1.71293,1.587897
1.712969,1.6822
1.713008,2.834911
1.713047,-1.050212
1.713086,-2.517998
1.713125,2.417696
1.713164,1.232084
1.713203,5.954387
1.713242,1.984005
1.713281,-3.358014
1.71332,-0.840794
1.713359,-5.62219
1.713398,3.964042
1.713437,1.964441
1.713477,-6.087537
1.713516,-0.158043
1.713555,-5.687746
1.713594,-1.288257
1.713633,4.549817
1.713672,-0.79528
1.713711,-4.6616
1.71375,-2.900153
1.713789,-7.427319
1.713828,1.106637
1.713867,6.45593
1.713906,1.547177
1.713945,0.102958
1.713984,-2.219766
1.714023,1.876739
1.714062,7.355662
1.714102,0.913042
1.714141,2.901228
1.71418,-4.097802
1.714219,-0.159567
1.714258,5.422983
1.714297,4.97549
1.714336,-1.101366
1.714375,-2.595137
1.714414,2.550252
1.714453,3.004952
1.714492,-2.066212
1.714531,-3.337434
1.71457,0.835805
1.714609,2.356711
1.714648,-0.241761
1.714687,-1.572299
1.714727,2.719567
1.714766,1.246128
1.714805,1.159974
1.714844,-2.656685
1.714883,4.403428
1.714922,2.718201
1.714961,-7.689366
1.715,-0.339184
1.715039,3.128844
1.715078,4.472974
1.715117,-3.140483
1.715156,-1.721681
1.715195,4.723896
1.715234,-0.671037
1.715273,0.767094
1.715312,-5.378897
1.715352,3.36906
1.715391,-2.392866
1.71543,-2.120063
1.715469,-2.802675
1.715508,0.888042
1.715547,2.551667
1.715586,-3.947834
1.715625,-1.361231
1.715664,2.110026
1.715703,0.650196
1.715742,1.849158
1.715781,-6.719103
1.71582,-3.981552
1.715859,12.739181
1.715898,-11.375881
1.715937,1.673893
1.715977,7.388117
1.716016,0.359032
1.716055,-3.850205
1.716094,-3.806457
1.716133,11.36839
1.716172,-2.549068
1.716211,-3.904932
1.71625,0.758067
1.716289,5.02497
1.716328,-7.951075
1.716367,6.299342
1.716406,-10.905571
1.716445,5.779256
1.716484,2.038249
1.716523,-2.811206
1.716562,-1.281455
1.716602,4.193339
1.716641,-2.913762
1.71668,-7.004403
1.716719,5.207211
1.716758,5.088996
1.716797,1.077436
1.716836,-12.315377
1.716875,0.036459
1.716914,-0.107288
1.716953,0.415585
1.716992,-2.517018
1.717031,1.394059
1.71707,-1.081608
1.717109,-4.863285
1.717148,0.299776
1.717187,0.862746
1.717227,0.218574
1.717266,-2.157167
1.717305,-1.269545
1.717344,3.026106
1.717383,-2.457091
1.717422,-0.258175
1.717461,-0.265454
1.7175,2.798617
1.717539,5.997216
1.717578,-3.373305
1.717617,0.109409
1.717656,-2.84447
1.717695,-0.990805
1.717734,4.939578
1.717773,-1.490988
1.717812,1.436411
1.717852,-2.301005
1.717891,-3.568563
1.71793,3.827218
1.717969,-0.371983
1.718008,1.832683
1.718047,1.401689
1.718086,-2.439141
1.718125,-1.614584
1.718164,3.331194
1.718203,-2.492031
1.718242,5.88446
1.718281,1.222186
1.71832,-0.136719
1.718359,0.121821
1.718398,11.996256
1.718437,-9.307508
1.718477,6.37399
1.718516,-14.157724
1.718555,11.606628
1.718594,8.571589
1.718633,-8.811098
1.718672,1.079153
1.718711,-2.019471
1.71875,-6.306313
1.718789,10.411983
1.718828,-3.116366
1.718867,-0.096121
1.718906,4.581177
1.718945,-10.606299
1.718984,-4.301924
1.719023,9.418812
1.719062,-8.566517
1.719102,6.283108
1.719141,13.322411
1.71918,-27.553276
1.719219,16.810566
1.719258,-0.256513
1.719297,-2.932111
1.719336,0.306584
1.719375,-0.070311
1.719414,3.231927
1.719453,6.856187
1.719492,-11.546666
1.719531,-10.035585
1.71957,13.125889
1.719609,9.619639
1.719648,-6.925903
1.719687,-1.268329
1.719727,-4.557744
1.719766,7.705012
1.719805,-1.089081
1.719844,0.315828
1.719883,2.505942
1.719922,-3.529125
1.719961,2.998162
1.72,3.673476
1.720039,0.875067
1.720078,-2.626437
1.720117,-0.66527
1.720156,-4.747397
1.720195,4.35214
1.720234,0.754536
1.720273,-5.633073
1.720312,-1.98562
1.720352,-2.421203
1.720391,-0.88459
1.72043,6.377074
1.720469,0.136791
1.720508,-4.513276
1.720547,-4.118522
1.720586,1.155307
1.720625,4.88161
1.720664,-3.576803
1.720703,-2.185413
1.720742,-1.155434
1.720781,0.535911
1.72082,-1.160404
1.720859,1.921443
1.720898,-1.517293
1.720937,-5.708235
1.720977,0.930557
1.721016,-2.842112
1.721055,0.647427
1.721094,-2.741762
1.721133,-4.826562
1.721172,-0.187408
1.721211,1.41528
1.72125,-0.369728
1.721289,-1.050067
1.721328,-4.45506
1.721367,6.612688
1.721406,-1.579886
1.721445,-0.911404
1.721484,2.057935
1.721523,-0.966004
1.721562,-0.845758
1.721602,1.929556
1.721641,1.539693
1.72168,0.903828
1.721719,-3.503273
1.721758,2.156985
1.721797,-0.345303
1.721836,-5.855834
1.721875,3.381695
1.721914,-1.301443
1.721953,1.258927
1.721992,-2.342352
1.722031,4.298386
1.72207,-1.85648
1.722109,1.262053
1.722148,-4.156901
1.722187,5.137333
1.722227,0.041798
1.722266,-6.634134
1.722305,2.944765
1.722344,2.266482
1.722383,-4.511124
1.722422,5.370843
1.722461,1.314169
1.7225,-3.967507
1.722539,3.903245
1.722578,-0.720076
1.722617,-3.224636
1.722656,1.76362
1.722695,-2.727524
1.722734,-3.722564
1.722773,1.620133
1.722812,2.337056
1.722852,-2.076514
1.722891,1.331448
1.72293,-0.592356
1.722969,-0.572012
1.723008,1.498828
1.723047,-0.133757
1.723086,0.400047
1.723125,-1.161982
1.723164,-0.651515
1.723203,5.019662
1.723242,-2.418525
1.723281,0.777172
1.72332,6.571776
1.723359,-0.685463
1.723398,-0.707712
1.723437,1.839998
1.723477,2.652325
1.723516,-1.561174
1.723555,2.822898
1.723594,0.373941
1.723633,-1.466919
1.723672,0.998561
1.723711,-0.650989
1.72375,0.83566
1.723789,-0.867819
1.723828,1.026021
1.723867,-4.519377
1.723906,-1.554524
1.723945,1.742599
1.723984,1.966321
1.724023,-1.618798
1.724062,-6.752029
1.724102,-1.411297
1.724141,2.245484
1.72418,-0.217027
1.724219,0.697693
1.724258,-2.710263
1.724297,-0.997437
1.724336,0.488342
1.724375,1.06428
1.724414,3.675242
1.724453,-2.89505
1.724492,-1.834225
1.724531,-0.425507
1.72457,-0.160262
1.724609,-1.145187
1.724648,0.492429
1.724687,0.490282
1.724727,-4.914814
1.724766,0.218054
1.724805,-0.152971
1.724844,-0.052736
1.724883,-1.915579
1.724922,-0.381264
1.724961,1.951394
1.725,-1.156426
1.725039,-7.486992
1.725078,4.056133
1.725117,1.675223
1.725156,0.437272
1.725195,6.657724
1.725234,-14.336538
1.725273,0.686847
1.725312,5.491368
1.725352,1.656445
1.725391,0.747191
1.72543,-0.257172
1.725469,-4.936404
1.725508,2.446522
1.725547,2.318882
1.725586,0.360519
1.725625,0.707548
1.725664,-5.246553
1.725703,-3.669378
1.725742,4.135558
1.725781,-0.025735
1.72582,0.899094
1.725859,0.144064
1.725898,-3.503612
1.725937,0.537199
1.725977,4.5655
1.726016,-0.346584
1.726055,-1.625279
1.726094,-3.390161
1.726133,0.050504
1.726172,4.134736
1.726211,3.700526
1.72625,-1.990016
1.726289,-0.766363
1.726328,-0.153406
1.726367,2.344655
1.726406,2.412798
1.726445,-1.994236
1.726484,1.115845
1.726523,-8.08137
1.726562,-3.124099
1.726602,7.137091
1.726641,4.505053
1.72668,-3.424689
1.726719,-4.09354
1.726758,0.227661
1.726797,1.718699
1.726836,3.93683
1.726875,2.677046
1.726914,-4.123086
1.726953,-1.120882
1.726992,-0.264741
1.727031,5.719238
1.72707,0.732088
1.727109,-1.007769
1.727148,3.219297
1.727187,4.300629
1.727227,-1.024517
1.727266,-2.065475
1.727305,1.314737
1.727344,1.113584
1.727383,1.017877
1.727422,-0.99968
1.727461,2.020849
1.7275,-0.563499
1.727539,-0.76314
1.727578,2.011194
1.727617,-0.974064
1.727656,-3.359435
1.727695,2.797741
1.727734,0.818562
1.727773,0.431686
1.727812,-0.880782
1.727852,3.755507
1.727891,-4.638263
1.72793,8.3926
1.727969,-5.576036
1.728008,-5.757963
1.728047,5.462578
1.728086,2.965804
1.728125,-6.449698
1.728164,0.509599
1.728203,6.150848
1.728242,-0.929294
1.728281,1.381762
1.72832,-1.429434
1.728359,-2.458216
1.728398,0.928622
1.728437,2.307497
1.728477,-1.589639
1.728516,-1.547759
1.728555,-1.287634
1.728594,-2.371633
1.728633,3.226038
1.728672,4.169917
1.728711,1.679075
1.72875,-3.060151
1.728789,-3.090562
1.728828,-0.450108
1.728867,-0.931301
1.728906,0.699767
1.728945,0.589441
1.728984,-1.735859
1.729023,-0.908714
1.729062,3.912682
1.729102,-1.117164
1.729141,2.35454
1.72918,0.210756
1.729219,-2.463585
1.729258,1.494711
1.729297,-2.608112
1.729336,0.817541
1.729375,-0.041563
1.729414,-3.086258
1.729453,1.844696
1.729492,1.500243
1.729531,1.306357
1.72957,-0.190812
1.729609,-2.514443
1.729648,-1.911032
1.729687,-1.978571
1.729727,0.976112
1.729766,-1.833306
1.729805,0.083605
1.729844,-0.430858
1.729883,1.014915
1.729922,2.463433
1.729961,-2.917438
1.73,1.167846
1.730039,4.275775
1.730078,0.146894
1.730117,0.150926
1.730156,0.574798
1.730195,1.901969
1.730234,-1.910119
1.730273,4.309057
1.730312,-0.235993
1.730352,0.56033
1.730391,-1.201945
1.73043,-0.742246
1.730469,-1.35397
1.730508,1.943401
1.730547,0.934807
1.730586,3.739842
1.730625,-4.645276
1.730664,3.00023
1.730703,1.959139
1.730742,-2.188696
1.730781,-0.897982
1.73082,1.223637
1.730859,0.36093
1.730898,0.409213
1.730937,0.851077
1.730977,2.145376
1.731016,3.207525
1.731055,-1.655756
1.731094,0.818943
1.731133,3.848735
1.731172,1.661796
1.731211,-1.937943
1.73125,-0.816387
1.731289,-4.655022
1.731328,1.711354
1.731367,1.537377
1.731406,1.500975
1.731445,-0.887831
1.731484,1.476743
1.731523,-4.250999
1.731562,-1.474815
1.731602,-1.104286
1.731641,2.158756
1.73168,-1.493073
1.731719,-3.017099
1.731758,1.269314
1.731797,2.758225
1.731836,2.296403
1.731875,-4.227039
1.731914,2.686454
1.731953,4.810516
1.731992,3.265711
1.732031,-0.647083
1.73207,-1.861305
1.732109,-2.024725
1.732148,3.324459
1.732187,0.867407
1.732227,-2.041902
1.732266,-2.598844
1.732305,-3.79772
1.732344,0.07603
1.732383,-1.361944
1.732422,0.777209
1.732461,-1.957725
1.7325,1.704733
1.732539,3.249429
1.732578,-0.106302
1.732617,-1.189836
1.732656,2.377327
1.732695,5.614541
1.732734,0.555016
1.732773,-2.042518
1.732812,-0.63793
1.732852,2.53206
1.732891,-1.442445
1.73293,0.726864
1.732969,-4.180426
1.733008,-0.755148
1.733047,-2.987655
1.733086,-1.397331
1.733125,-0.043878
1.733164,-6.015337
1.733203,0.294831
1.733242,2.659126
1.733281,-3.89573
1.73332,1.724352
1.733359,-2.795631
1.733398,4.965799
1.733437,1.772502
1.733477,1.998588
1.733516,1.235826
1.733555,-3.837448
1.733594,1.464609
1.733633,0.649586
1.733672,-2.091363
1.733711,-0.819633
1.73375,-1.503448
1.733789,-0.146743
1.733828,-3.72621
1.733867,-0.716019
1.733906,3.684008
1.733945,-1.743289
1.733984,1.122477
1.734023,-3.420801
1.734062,-0.626243
1.734102,21.016375
1.734141,-15.438475
1.73418,-1.111602
1.734219,7.025986
1.734258,8.102911
1.734297,1.732696
1.734336,-3.240174
1.734375,-1.126825
1.734414,-2.829827
1.734453,11.354109
1.734492,-5.602541
1.734531,-5.423105
1.73457,1.671922
1.734609,-5.070387
1.734648,7.347222
1.734687,-6.282202
1.734727,4.191616
1.734766,-1.929436
1.734805,0.074615
1.734844,4.307884
1.734883,0.476498
1.734922,-0.728588
1.734961,0.073539
1.735,1.032617
1.735039,1.599444
1.735078,0.671635
1.735117,-0.550228
1.735156,-2.546879
1.735195,1.966515
1.735234,1.856238
1.735273,-1.821027
1.735312,-2.979239
1.735352,-1.362222
1.735391,1.385553
1.73543,0.473408
1.735469,1.718808
1.735508,-2.086303
1.735547,2.145322
1.735586,3.969508
1.735625,-3.883367
1.735664,4.608063
1.735703,3.428962
1.735742,-3.458818
1.735781,1.309997
1.73582,2.161761
1.735859,0.592766
1.735898,3.14414
1.735937,-1.82957
1.735977,-0.369746
1.736016,0.423457
1.736055,2.342908
1.736094,0.988373
1.736133,3.901794
1.736172,-5.093072
1.736211,4.190134
1.73625,1.513822
1.736289,3.912858
1.736328,-2.42243
1.736367,-4.436548
1.736406,6.898925
1.736445,3.534167
1.736484,-2.149742
1.736523,-3.008979
1.736562,-4.480973
1.736602,-4.423507
1.736641,9.477844
1.73668,0.447707
1.736719,-3.093277
1.736758,0.451244
1.736797,-5.146947
1.736836,5.465486
1.736875,-0.55041
1.736914,-0.32309
1.736953,-2.443246
1.736992,-1.523333
1.737031,9.325234
1.73707,-4.823932
1.737109,-5.304593
1.737148,2.180969
1.737187,-2.422708
1.737227,1.439984
1.737266,4.827469
1.737305,-1.765411
1.737344,-0.242958
1.737383,0.51527
1.737422,-1.720804
1.737461,-0.023576
1.7375,2.253411
1.737539,-1.030284
1.737578,-0.728661
1.737617,-5.433685
1.737656,-5.084402
1.737695,9.892762
1.737734,-2.84155
1.737773,1.369392
1.737812,3.699305
1.737852,-7.006966
1.737891,1.273982
1.73793,-3.235101
1.737969,7.223541
1.738008,-8.129894
1.738047,-1.863765
1.738086,-6.173014
1.738125,4.642144
1.738164,1.986877
1.738203,-1.159679
1.738242,-1.408927
1.738281,-0.346095
1.73832,-4.230836
1.738359,4.090063
1.738398,-4.320461
1.738437,4.170026
1.738477,-3.842702
1.738516,-4.109713
1.738555,7.863886
1.738594,0.472804
1.738633,1.961122
1.738672,-1.738168
1.738711,1.449742
1.73875,-0.781327
1.738789,6.288284
1.738828,-3.518654
1.738867,-2.170365
1.738906,1.273141
1.738945,-3.969236
1.738984,1.569898
1.739023,5.113403
1.739062,-0.146368
1.739102,-2.884718
1.739141,-0.265968
1.73918,2.731097
1.739219,2.91751
1.739258,-1.183312
1.739297,-0.366179
1.739336,4.289088
1.739375,-1.56635
1.739414,2.187819
1.739453,-0.193333
1.739492,-0.382727
1.739531,7.823391
1.73957,4.258949
1.739609,-1.382089
1.739648,-4.075541
1.739687,2.756677
1.739727,0.522483
1.739766,4.409498
1.739805,-1.207925
1.739844,-1.318075
1.739883,-2.834918
1.739922,4.811302
1.739961,-12.669013
1.74,2.974644
1.740039,2.694235
1.740078,2.8419
1.740117,-6.473488
1.740156,0.8104
1.740195,1.291527
1.740234,-0.528777
1.740273,-0.417001
1.740312,7.241981
1.740352,-5.078174
1.740391,-3.906002
1.74043,3.824473
1.740469,1.574463
1.740508,2.751459
1.740547,-9.900314
1.740586,4.360544
1.740625,3.825585
1.740664,1.099691
1.740703,1.239369
1.740742,0.574532
1.740781,-2.687972
1.74082,-0.475259
1.740859,-0.014665
1.740898,3.173656
1.740937,0.755715
1.740977,-2.328471
1.741016,-2.852457
1.741055,1.337766
1.741094,2.609302
1.741133,4.179862
1.741172,-0.04857
1.741211,-1.183403
1.74125,-2.028583
1.741289,-0.623039
1.741328,3.592667
1.741367,0.236391
1.741406,-2.566837
1.741445,1.640441
1.741484,1.3275
1.741523,-2.341603
1.741562,0.764307
1.741602,-1.163796
1.741641,-0.332431
1.74168,0.699059
1.741719,-2.464074
1.741758,0.671248
1.741797,-0.047053
1.741836,-2.865183
1.741875,-0.055922
1.741914,3.300179
1.741953,-1.36215
1.741992,0.850926
1.742031,-0.424994
1.74207,-0.478965
1.742109,-1.269188
1.742148,1.504578
1.742187,-2.551287
1.742227,1.668881
1.742266,1.788439
1.742305,0.675432
1.742344,-1.698719
1.742383,-2.202402
1.742422,-1.94284
1.742461,2.079367
1.7425,2.201476
1.742539,-0.641697
1.742578,-2.623759
1.742617,-2.251434
1.742656,3.821952
1.742695,-0.838654
1.742734,-0.907057
1.742773,-0.183387
1.742812,2.885648
1.742852,4.257903
1.742891,-1.159292
1.74293,-1.981552
1.742969,-2.034393
1.743008,2.31188
1.743047,0.759385
1.743086,1.422862
1.743125,-0.107191
1.743164,-5.791016
1.743203,-1.36559
1.743242,-0.001092
1.743281,2.599109
1.74332,0.895116
1.743359,-1.511846
1.743398,-2.867287
1.743437,-3.089534
1.743477,3.135658
1.743516,-1.21434
1.743555,-1.465268
1.743594,0.121634
1.743633,-3.68699
1.743672,3.720054
1.743711,1.528762
1.74375,0.049875
1.743789,-3.010327
1.743828,2.265835
1.743867,1.255348
1.743906,0.952842
1.743945,-0.241513
1.743984,-2.514213
1.744023,-1.050647
1.744062,0.539043
1.744102,2.022808
1.744141,3.439724
1.74418,-5.658919
1.744219,-1.368183
1.744258,1.886866
1.744297,1.898117
1.744336,-0.267365
1.744375,1.923885
1.744414,-2.511057
1.744453,0.629477
1.744492,1.144944
1.744531,-2.95699
1.74457,5.61942
1.744609,-2.437678
1.744648,-1.738059
1.744687,4.499201
1.744727,-2.595331
1.744766,2.383633
1.744805,0.421305
1.744844,-0.104307
1.744883,0.194209
1.744922,-3.047104
1.744961,0.873344
1.745,6.576032
1.745039,-11.248579
1.745078,1.731287
1.745117,3.354743
1.745156,3.088071
1.745195,-0.633541
1.745234,-2.409976
1.745273,4.785286
1.745312,-2.228599
1.745352,-1.218451
1.745391,-0.939421
1.74543,-0.476613
1.745469,0.189934
1.745508,-0.3339
1.745547,-0.664653
1.745586,1.228081
1.745625,6.247117
1.745664,-1.316467
1.745703,-2.987268
1.745742,2.752064
1.745781,-3.735526
1.74582,0.046707
1.745859,-3.547233
1.745898,-6.116091
1.745937,17.185212
1.745977,-17.027354
1.746016,-2.231622
1.746055,10.196616
1.746094,-1.956461
1.746133,5.712068
1.746172,-8.426554
1.746211,2.869614
1.74625,-3.553369
1.746289,3.371309
1.746328,-9.003907
1.746367,7.162708
1.746406,3.653313
1.746445,-12.44485
1.746484,7.473878
1.746523,-0.049737
1.746562,-1.764957
1.746602,1.212459
1.746641,-1.728918
1.74668,0.755776
1.746719,-0.277746
1.746758,-3.354998
1.746797,-0.826822
1.746836,0.949353
1.746875,-2.151097
1.746914,-0.370653
1.746953,-0.861338
1.746992,-2.590331
1.747031,-0.46321
1.74707,0.944867
1.747109,-2.965533
1.747148,2.472997
1.747187,-2.993979
1.747227,0.517392
1.747266,-0.749507
1.747305,0.832015
1.747344,-0.927692
1.747383,-0.794235
1.747422,0.091562
1.747461,1.865192
1.7475,-0.226591
1.747539,4.677065
1.747578,0.589405
1.747617,1.451199
1.747656,0.951119
1.747695,3.324441
1.747734,-5.872472
1.747773,-2.136683
