time(s),acceleration(m/s2),,
3.203672,-0.441372,,
3.203711,-1.643278,,
3.20375,-0.910721,,
3.203789,0.957697,,
3.203828,0.518372,,
3.203867,0.85534,,
3.203906,-1.37247,,
3.203945,-1.275778,,
3.203984,0.754869,,
3.204023,0.523269,,
3.204062,1.640937,,
3.204102,0.314093,,
3.204141,-0.561093,,
3.20418,1.118777,,
3.204219,0.532628,,
3.204258,-0.084525,,
3.204297,1.059588,,
3.204336,1.12171,,
3.204375,-0.616975,,
3.204414,-1.339695,,
3.204453,0.267183,,
3.204492,0.66759,,
3.204531,1.044383,,
3.20457,0.516376,,
3.204609,-0.192529,,
3.204648,-1.096463,,
3.204687,0.15638,,
3.204727,0.894336,,
3.204766,-0.119077,,
3.204805,0.032004,,
3.204844,0.721006,,
3.204883,0.207963,,
3.204922,0.008419,,
3.204961,1.397179,,
3.205,0.258223,,
3.205039,-0.088298,,
3.205078,1.115525,,
3.205117,0.460174,,
3.205156,-0.528959,,
3.205195,0.172631,,
3.205234,0.132795,,
3.205273,-0.212402,,
3.205312,0.161071,,
3.205352,-0.403198,,
3.205391,-1.382748,,
3.20543,1.799569,,
3.205469,1.144098,,
3.205508,0.468674,,
3.205547,-1.102624,,
3.205586,-1.015363,,
3.205625,-0.289813,,
3.205664,0.874916,,
3.205703,0.188792,,
3.205742,-0.737681,,
3.205781,0.825267,,
3.20582,-0.325907,,
3.205859,-0.517097,,
3.205898,0.26413,,
3.205937,-0.137517,,
3.205977,0.265375,,
3.206016,1.194841,,
3.206055,0.319419,,
3.206094,-0.241573,,
3.206133,-0.003498,,
3.206172,0.135243,,
3.206211,0.382974,,
3.20625,0.570917,,
3.206289,1.675139,,
3.206328,2.172922,,
3.206367,0.538746,,
3.206406,0.230321,,
3.206445,0.530887,,
3.206484,0.431401,,
3.206523,0.842383,,
3.206562,0.992309,,
3.206602,0.780262,,
3.206641,0.314921,,
3.20668,1.319604,,
3.206719,0.844536,,
3.206758,1.589583,,
3.206797,1.498145,,
3.206836,0.727941,,
3.206875,0.589211,,
3.206914,0.705583,,
3.206953,-0.247504,,
3.206992,-0.1036,,
3.207031,0.481631,,
3.20707,1.236031,,
3.207109,1.412553,,
3.207148,0.94838,,
3.207187,0.719277,,
3.207227,0.805153,,
3.207266,0.35879,,
3.207305,0.915768,,
3.207344,0.612506,,
3.207383,-0.968205,,
3.207422,0.998373,,
3.207461,0.169046,,
3.2075,-0.210364,,
3.207539,0.914795,,
3.207578,-0.529473,,
3.207617,-1.035212,,
3.207656,-0.346451,,
3.207695,1.054921,,
3.207734,-1.44785,,
3.207773,-0.490029,,
3.207812,-0.55394,,
3.207852,-0.700324,,
3.207891,-0.568348,,
3.20793,-0.374377,,
3.207969,-1.835332,,
3.208008,-0.959711,,
3.208047,-0.175818,,
3.208086,-0.715559,,
3.208125,0.581255,,
3.208164,-0.633637,,
3.208203,-0.786883,,
3.208242,1.004087,,
3.208281,-0.039296,,
3.20832,1.041462,,
3.208359,1.538514,,
3.208398,0.369153,,
3.208437,0.214934,,
3.208477,0.406831,,
3.208516,0.547966,,
3.208555,0.411202,,
3.208594,0.816271,,
3.208633,0.830479,,
3.208672,0.095111,,
3.208711,1.567975,,
3.20875,-0.036097,,
3.208789,-0.287329,,
3.208828,-0.011212,,
3.208867,-0.527465,,
3.208906,-0.367437,,
3.208945,-0.971035,,
3.208984,-0.475858,,
3.209023,0.367557,,
3.209062,-0.341349,,
3.209102,0.237812,,
3.209141,-0.448319,,
3.20918,0.068001,,
3.209219,0.180291,,
3.209258,-1.478527,,
3.209297,-1.136341,,
3.209336,-0.309529,,
3.209375,0.072565,,
3.209414,0.859662,,
3.209453,-1.254684,,
3.209492,-1.380759,,
3.209531,-0.072203,,
3.20957,-0.422485,,
3.209609,0.111078,,
3.209648,1.3064,,
3.209687,-0.942855,,
3.209727,-2.514793,,
3.209766,0.569459,,
3.209805,0.8641,,
3.209844,1.291055,,
3.209883,1.109727,,
3.209922,0.777166,,
3.209961,1.117816,,
3.21,0.540905,,
3.210039,0.418312,,
3.210078,0.831102,,
3.210117,1.10966,,
3.210156,-0.992479,,
3.210195,1.688349,,
3.210234,0.511117,,
3.210273,-1.843995,,
3.210312,-0.372183,,
3.210352,-0.190352,,
3.210391,-0.912214,,
3.21043,1.42028,,
3.210469,0.077983,,
3.210508,-1.101529,,
3.210547,-1.082049,,
3.210586,-1.079643,,
3.210625,-1.713779,,
3.210664,-0.258586,,
3.210703,-0.029882,,
3.210742,-0.202879,,
3.210781,-0.410314,,
3.21082,-0.809277,,
3.210859,-0.980865,,
3.210898,0.28162,,
3.210937,0.273997,,
3.210977,0.167843,,
3.211016,-1.150211,,
3.211055,-0.493379,,
3.211094,0.332394,,
3.211133,-0.284251,,
3.211172,1.186667,,
3.211211,-0.387999,,
3.21125,0.821283,,
3.211289,0.350392,,
3.211328,1.113983,,
3.211367,1.092254,,
3.211406,0.857746,,
3.211445,-1.363842,,
3.211484,-0.6266,,
3.211523,-0.917734,,
3.211562,0.429521,,
3.211602,1.090047,,
3.211641,1.046257,,
3.21168,-0.023129,,
3.211719,-0.434685,,
3.211758,-0.87898,,
3.211797,-0.358706,,
3.211836,1.074092,,
3.211875,0.038164,,
3.211914,-1.849963,,
3.211953,-0.960472,,
3.211992,-0.160498,,
3.212031,-1.481665,,
3.21207,1.115144,,
3.212109,0.92014,,
3.212148,-0.397315,,
3.212187,-1.484664,,
3.212227,0.385217,,
3.212266,-1.365832,,
3.212305,0.617216,,
3.212344,1.070017,,
3.212383,-0.61056,,
3.212422,0.294625,,
3.212461,0.223187,,
3.2125,-0.980291,,
3.212539,1.257253,,
3.212578,1.363781,,
3.212617,-0.307298,,
3.212656,0.776936,,
3.212695,-0.718981,,
3.212734,-0.84982,,
3.212773,0.146289,,
3.212812,0.170455,,
3.212852,0.092033,,
3.212891,2.012494,,
3.21293,1.511803,,
3.212969,-0.238587,,
3.213008,0.222407,,
3.213047,0.583982,,
3.213086,0.381468,,
3.213125,0.416891,,
3.213164,0.199819,,
3.213203,1.359059,,
3.213242,1.118155,,
3.213281,0.603613,,
3.21332,0.64987,,
3.213359,0.589695,,
3.213398,0.320532,,
3.213437,-0.2989,,
3.213477,0.388403,,
3.213516,0.87942,,
3.213555,-1.406599,,
3.213594,-0.060988,,
3.213633,-0.997437,,
3.213672,-0.663909,,
3.213711,0.888804,,
3.21375,0.147444,,
3.213789,-0.724144,,
3.213828,-2.697646,,
3.213867,1.669589,,
3.213906,1.504221,,
3.213945,1.038016,,
3.213984,-2.459413,,
3.214023,-0.315218,,
3.214062,0.781942,,
3.214102,0.537459,,
3.214141,3.15434,,
3.21418,-1.743597,,
3.214219,-3.041899,,
3.214258,-0.675783,,
3.214297,1.497426,,
3.214336,-0.368737,,
3.214375,-0.209953,,
3.214414,1.817006,,
3.214453,-0.796822,,
3.214492,-2.352364,,
3.214531,1.063863,,
3.21457,0.607585,,
3.214609,1.328902,,
3.214648,0.497259,,
3.214687,-1.083887,,
3.214727,-0.876707,,
3.214766,0.690674,,
3.214805,1.207954,,
3.214844,0.885569,,
3.214883,0.434098,,
3.214922,-0.444443,,
3.214961,0.098375,,
3.215,0.065449,,
3.215039,-0.22135,,
3.215078,0.036296,,
3.215117,-1.092618,,
3.215156,-1.546628,,
3.215195,0.379352,,
3.215234,0.966917,,
3.215273,0.126126,,
3.215312,-0.355133,,
3.215352,-0.515059,,
3.215391,-0.605494,,
3.21543,0.763376,,
3.215469,0.189789,,
3.215508,0.453451,,
3.215547,-0.8645,,
3.215586,-1.953239,,
3.215625,-1.87807,,
3.215664,0.401486,,
3.215703,0.477072,,
3.215742,-0.698443,,
3.215781,0.243477,,
3.21582,0.880587,,
3.215859,-2.094483,,
3.215898,-0.344885,,
3.215937,1.189375,,
3.215977,0.546594,,
3.216016,0.081193,,
3.216055,-0.127814,,
3.216094,0.047675,,
3.216133,-0.214276,,
3.216172,0.154862,,
3.216211,1.111347,,
3.21625,0.278162,,
3.216289,0.25546,,
3.216328,-0.20638,,
3.216367,-0.206616,,
3.216406,0.202752,,
3.216445,-0.692246,,
3.216484,0.113363,,
3.216523,0.501945,,
3.216562,0.372394,,
3.216602,0.482247,,
3.216641,-0.197239,,
3.21668,0.015184,,
3.216719,1.077417,,
3.216758,0.718273,,
3.216797,0.516649,,
3.216836,-0.593426,,
3.216875,-1.325705,,
3.216914,-0.84083,,
3.216953,-0.287123,,
3.216992,0.886053,,
3.217031,0.712923,,
3.21707,-0.554388,,
3.217109,-1.270482,,
3.217148,0.202752,,
3.217187,-0.494691,,
3.217227,-1.150688,,
3.217266,0.970248,,
3.217305,0.371112,,
3.217344,-1.159521,,
3.217383,0.269492,,
3.217422,-1.162351,,
3.217461,-0.313411,,
3.2175,0.39119,,
3.217539,0.523432,,
3.217578,1.304453,,
3.217617,1.103155,,
3.217656,0.15251,,
3.217695,-0.4461,,
3.217734,0.053751,,
3.217773,0.180086,,
3.217812,1.073052,,
3.217852,0.599181,,
3.217891,0.836537,,
3.21793,1.068953,,
3.217969,0.419648,,
3.218008,0.741036,,
3.218047,0.358911,,
3.218086,0.977969,,
3.218125,0.972267,,
3.218164,0.900406,,
3.218203,0.0299,,
3.218242,0.390005,,
3.218281,-1.735544,,
3.21832,-1.800024,,
3.218359,1.352735,,
3.218398,0.403113,,
3.218437,-0.558825,,
3.218477,-0.700112,,
3.218516,-0.474558,,
3.218555,-1.347676,,
3.218594,0.567736,,
3.218633,0.371608,,
3.218672,0.017898,,
3.218711,-1.466199,,
3.21875,0.367926,,
3.218789,0.940665,,
3.218828,-0.387243,,
3.218867,-0.228587,,
3.218906,0.338264,,
3.218945,-0.058062,,
3.218984,1.378044,,
3.219023,1.667291,,
3.219062,-0.365018,,
3.219102,-0.898532,,
3.219141,0.063442,,
3.21918,1.321037,,
3.219219,0.740117,,
3.219258,1.217531,,
3.219297,0.261687,,
3.219336,-1.312368,,
3.219375,-1.031016,,
3.219414,-0.30566,,
3.219453,0.833193,,
3.219492,0.994746,,
3.219531,0.538952,,
3.21957,-0.74727,,
3.219609,-0.972709,,
3.219648,0.224904,,
3.219687,-1.024891,,
3.219727,-0.26699,,
3.219766,-0.550125,,
3.219805,1.656711,,
3.219844,0.040861,,
3.219883,-2.767421,,
3.219922,-0.460156,,
3.219961,-0.910539,,
3.22,0.945907,,
3.220039,0.596956,,
3.220078,-2.675149,,
3.220117,-1.919333,,
3.220156,-0.936204,,
3.220195,-0.535047,,
3.220234,0.727971,,
3.220273,0.15768,,
3.220312,-0.726484,,
3.220352,0.856621,,
3.220391,0.502985,,
3.22043,0.510512,,
3.220469,0.635602,,
3.220508,-1.12821,,
3.220547,-1.73104,,
3.220586,-0.184107,,
3.220625,0.331082,,
3.220664,-0.522907,,
3.220703,0.774857,,
3.220742,0.744609,,
3.220781,-0.535627,,
3.22082,0.320242,,
3.220859,0.340538,,
3.220898,-0.403017,,
3.220937,-1.614463,,
3.220977,-1.511441,,
3.221016,-0.061327,,
3.221055,0.031659,,
3.221094,-1.675043,,
3.221133,-0.281978,,
3.221172,-0.69805,,
3.221211,1.0424,,
3.22125,1.072133,,
3.221289,-0.503832,,
3.221328,-0.312909,,
3.221367,-0.86791,,
3.221406,-0.865056,,
3.221445,-0.185812,,
3.221484,1.276884,,
3.221523,1.597594,,
3.221562,0.898961,,
3.221602,-0.077542,,
3.221641,-1.156988,,
3.22168,0.976929,,
3.221719,0.5205,,
3.221758,0.21829,,
3.221797,-1.101874,,
3.221836,-1.345149,,
3.221875,-0.172396,,
3.221914,-0.520785,,
3.221953,-0.172983,,
3.221992,-0.395417,,
3.222031,-0.144996,,
3.22207,0.165334,,
3.222109,0.301233,,
3.222148,-0.210334,,
3.222187,-0.848781,,
3.222227,-0.700946,,
3.222266,-0.211858,,
3.222305,-0.322032,,
3.222344,-0.354511,,
3.222383,-0.333102,,
3.222422,-0.770438,,
3.222461,-0.257964,,
3.2225,-0.787264,,
3.222539,-0.770184,,
3.222578,-0.679,,
3.222617,-0.393349,,
3.222656,0.288265,,
3.222695,1.34906,,
3.222734,0.230889,,
3.222773,-0.916053,,
3.222812,-0.134924,,
3.222852,0.553087,,
3.222891,-0.300769,,
3.22293,0.328482,,
3.222969,0.353059,,
3.223008,0.53891,,
3.223047,0.824886,,
3.223086,0.228985,,
3.223125,-0.087155,,
3.223164,-0.317002,,
3.223203,-1.323958,,
3.223242,-0.375006,,
3.223281,-0.981367,,
3.22332,-0.730293,,
3.223359,-1.076566,,
3.223398,-1.158917,,
3.223437,-1.391291,,
3.223477,-0.076853,,
3.223516,0.812456,,
3.223555,0.96107,,
3.223594,0.986161,,
3.223633,-0.160262,,
3.223672,0.135715,,
3.223711,-0.714169,,
3.22375,-0.999988,,
3.223789,0.690178,,
3.223828,2.937117,,
3.223867,1.324017,,
3.223906,-0.846955,,
3.223945,-0.328283,,
3.223984,0.525923,,
3.224023,1.497915,,
3.224062,1.985481,,
3.224102,-0.075335,,
3.224141,-0.666285,,
3.22418,-1.056693,,
3.224219,-0.415955,,
3.224258,0.538184,,
3.224297,-0.220999,,
3.224336,0.065522,,
3.224375,0.819246,,
3.224414,-0.113285,,
3.224453,0.06973,,
3.224492,0.144191,,
3.224531,-1.049698,,
3.22457,-0.367866,,
3.224609,-1.473944,,
3.224648,-0.534787,,
3.224687,-0.126048,,
3.224727,-1.591253,,
3.224766,-0.179403,,
3.224805,0.189741,,
3.224844,-0.777554,,
3.224883,-0.209457,,
3.224922,0.586267,,
3.224961,0.816755,,
3.225,-0.540561,,
3.225039,0.832214,,
3.225078,0.183876,,
3.225117,-2.182088,,
3.225156,0.581201,,
3.225195,0.05713,,
3.225234,1.46106,,
3.225273,-0.061859,,
3.225312,0.41729,,
3.225352,0.892873,,
3.225391,-0.018401,,
3.22543,0.709797,,
3.225469,0.54296,,
3.225508,1.214345,,
3.225547,0.587259,,
3.225586,0.372968,,
3.225625,-0.175667,,
3.225664,-0.093195,,
3.225703,-0.020922,,
3.225742,1.372554,,
3.225781,0.656037,,
3.22582,-0.436438,,
3.225859,1.456803,,
3.225898,1.594396,,
3.225937,-0.539696,,
3.225977,0.271941,,
3.226016,0.548807,,
3.226055,-2.02533,,
3.226094,0.040861,,
3.226133,0.390241,,
3.226172,0.297352,,
3.226211,-0.111919,,
3.22625,-1.366787,,
3.226289,-0.803364,,
3.226328,-1.708108,,
3.226367,0.802595,,
3.226406,-0.329855,,
3.226445,-0.225999,,
3.226484,-1.10474,,
3.226523,-0.062832,,
3.226562,-2.636642,,
3.226602,-2.189343,,
3.226641,1.780531,,
3.22668,-1.007528,,
3.226719,0.522864,,
3.226758,-0.078667,,
3.226797,0.10635,,
3.226836,0.120159,,
3.226875,0.298573,,
3.226914,-0.598081,,
3.226953,0.637675,,
3.226992,0.473384,,
3.227031,0.268356,,
3.22707,0.060341,,
3.227109,0.081018,,
3.227148,-0.772234,,
3.227187,0.568734,,
3.227227,0.725758,,
3.227266,0.84147,,
3.227305,1.007581,,
3.227344,-0.137789,,
3.227383,-1.783821,,
3.227422,-0.405695,,
3.227461,-1.493962,,
3.2275,0.123974,,
3.227539,1.665459,,
3.227578,1.281944,,
3.227617,-0.03796,,
3.227656,-0.990781,,
3.227695,-0.393416,,
3.227734,-2.953955,,
3.227773,-0.639055,,
3.227812,-0.205673,,
3.227852,-0.500404,,
3.227891,-1.617528,,
3.22793,-2.67822,,
3.227969,-1.749583,,
3.228008,1.045205,,
3.228047,1.873601,,
3.228086,0.524405,,
3.228125,-0.36211,,
3.228164,-1.743186,,
3.228203,-1.76344,,
3.228242,0.078636,,
3.228281,-0.546885,,
3.22832,-0.385852,,
3.228359,0.367859,,
3.228398,-0.094071,,
3.228437,1.423188,,
3.228477,0.782414,,
3.228516,0.363506,,
3.228555,-0.554243,,
3.228594,1.21816,,
3.228633,0.837075,,
3.228672,-0.566377,,
3.228711,-0.099071,,
3.22875,-0.54859,,
3.228789,0.304462,,
3.228828,1.324918,,
3.228867,1.050326,,
3.228906,0.800503,,
3.228945,0.147371,,
3.228984,-0.90398,,
3.229023,-0.417745,,
3.229062,-0.010511,,
3.229102,0.262237,,
3.229141,0.119482,,
3.22918,-0.524461,,
3.229219,-0.450568,,
3.229258,-0.642537,,
3.229297,-0.145123,,
3.229336,1.520092,,
3.229375,0.020202,,
3.229414,0.009978,,
3.229453,0.15401,,
3.229492,-0.035843,,
3.229531,1.223474,,
3.22957,1.415347,,
3.229609,-0.11152,,
3.229648,-0.243593,,
3.229687,0.748478,,
3.229727,0.658044,,
3.229766,0.360991,,
3.229805,0.046973,,
3.229844,0.157305,,
3.229883,0.824784,,
3.229922,0.684839,,
3.229961,0.549381,,
3.23,0.364171,,
3.230039,0.228011,,
3.230078,0.71022,,
3.230117,0.110733,,
3.230156,0.166767,,
3.230195,-0.847269,,
3.230234,0.357049,,
3.230273,-0.752675,,
3.230312,-0.268695,,
3.230352,2.239354,,
3.230391,0.095673,,
3.23043,-1.062763,,
3.230469,1.341684,,
3.230508,-0.914227,,
3.230547,1.345474,,
3.230586,-0.451638,,
3.230625,-0.115287,,
3.230664,1.565744,,
3.230703,1.734086,,
3.230742,2.028902,,
3.230781,-1.477257,,
3.23082,1.88472,,
3.230859,2.69623,,
3.230898,1.104721,,
3.230937,1.331974,,
3.230977,-1.477523,,
3.231016,0.135975,,
3.231055,2.091187,,
3.231094,0.165932,,
3.231133,1.504427,,
3.231172,-0.189578,,
3.231211,-0.624327,,
3.23125,1.473212,,
3.231289,-0.213919,,
3.231328,-0.490005,,
3.231367,-1.183626,,
3.231406,-2.403331,,
3.231445,-2.135008,,
3.231484,-0.481916,,
3.231523,0.009531,,
3.231562,-2.107953,,
3.231602,-1.777315,,
3.231641,-0.992606,,
3.23168,-0.966512,,
3.231719,-0.465785,,
3.231758,-1.849062,,
3.231797,-1.639173,,
3.231836,-0.792759,,
3.231875,-0.304287,,
3.231914,-0.034749,,
3.231953,-0.049797,,
3.231992,-0.267268,,
3.232031,0.064706,,
3.23207,0.482834,,
3.232109,0.346989,,
3.232148,0.540741,,
3.232187,-0.72383,,
3.232227,-0.377878,,
3.232266,0.41061,,
3.232305,1.746595,,
3.232344,1.632805,,
3.232383,0.796368,,
3.232422,1.283087,,
3.232461,2.348815,,
3.2325,2.611382,,
3.232539,1.926842,,
3.232578,1.175887,,
3.232617,1.538768,,
3.232656,1.173287,,
3.232695,-0.199778,,
3.232734,0.086005,,
3.232773,0.913011,,
3.232812,1.056057,,
3.232852,1.211521,,
3.232891,0.061217,,
3.23293,-1.332277,,
3.232969,-1.192363,,
3.233008,-0.434903,,
3.233047,-0.874754,,
3.233086,0.033582,,
3.233125,-0.190159,,
3.233164,-1.415214,,
3.233203,-0.675753,,
3.233242,-1.257005,,
3.233281,-1.421919,,
3.23332,-0.155915,,
3.233359,-0.594224,,
3.233398,-1.200525,,
3.233437,-0.400181,,
3.233477,1.141165,,
3.233516,0.078865,,
3.233555,-0.226404,,
3.233594,-0.205872,,
3.233633,-0.201501,,
3.233672,1.892053,,
3.233711,1.797641,,
3.23375,-0.675003,,
3.233789,-0.151278,,
3.233828,0.52868,,
3.233867,0.262546,,
3.233906,0.365157,,
3.233945,1.350498,,
3.233984,0.629924,,
3.234023,0.982273,,
3.234062,1.730537,,
3.234102,-0.297413,,
3.234141,-0.350188,,
3.23418,1.141988,,
3.234219,-0.269203,,
3.234258,0.747789,,
3.234297,1.375861,,
3.234336,-1.327041,,
3.234375,0.532598,,
3.234414,0.848181,,
3.234453,-0.235715,,
3.234492,0.248828,,
3.234531,1.393666,,
3.23457,-0.429226,,
3.234609,-0.688576,,
3.234648,-0.546292,,
3.234687,-1.230936,,
3.234727,-0.902075,,
3.234766,1.179974,,
3.234805,-0.517871,,
3.234844,-0.469782,,
3.234883,1.069044,,
3.234922,0.035196,,
3.234961,-0.887003,,
3.235,0.452502,,
3.235039,0.638086,,
3.235078,0.852704,,
3.235117,-0.503886,,
3.235156,0.174058,,
3.235195,0.721483,,
3.235234,0.120703,,
3.235273,0.342962,,
3.235312,1.434149,,
3.235352,0.560421,,
3.235391,-0.169657,,
3.23543,0.156446,,
3.235469,2.097203,,
3.235508,0.325683,,
3.235547,-0.501589,,
3.235586,1.872918,,
3.235625,0.526298,,
3.235664,-0.586606,,
3.235703,-0.118116,,
3.235742,1.087683,,
3.235781,0.744047,,
3.23582,0.22702,,
3.235859,-0.335121,,
3.235898,-0.513342,,
3.235937,-0.133031,,
3.235977,-0.026085,,
3.236016,0.339093,,
3.236055,-0.250394,,
3.236094,-0.753213,,
3.236133,0.088164,,
3.236172,0.483178,,
3.236211,-0.965841,,
3.23625,-1.951896,,
3.236289,-0.520325,,
3.236328,-0.436977,,
3.236367,0.001339,,
3.236406,-0.469026,,
3.236445,-0.167003,,
3.236484,-0.61787,,
3.236523,-0.415689,,
3.236562,2.042324,,
3.236602,-0.062288,,
3.236641,0.019767,,
3.23668,0.499019,,
3.236719,-0.427521,,
3.236758,1.29094,,
3.236797,1.732067,,
3.236836,0.899021,,
3.236875,0.116773,,
3.236914,0.396432,,
3.236953,0.31052,,
3.236992,1.263208,,
3.237031,2.152904,,
3.23707,-0.425574,,
3.237109,0.821845,,
3.237148,0.462574,,
3.237187,-0.628063,,
3.237227,0.962926,,
3.237266,0.950871,,
3.237305,1.03772,,
3.237344,0.279728,,
3.237383,-0.534352,,
3.237422,-1.550316,,
3.237461,-1.048362,,
3.2375,1.401828,,
3.237539,-0.531704,,
3.237578,-0.169482,,
3.237617,-1.863536,,
3.237656,-1.278474,,
3.237695,1.755573,,
3.237734,0.654773,,
3.237773,-0.665717,,
3.237812,-1.411847,,
3.237852,-0.14392,,
3.237891,0.013999,,
3.23793,-0.421052,,
3.237969,0.347128,,
3.238008,-0.192462,,
3.238047,-0.882226,,
3.238086,1.124243,,
3.238125,0.085449,,
3.238164,-0.570857,,
3.238203,0.437635,,
3.238242,0.874795,,
3.238281,-0.431021,,
3.23832,-0.119077,,
3.238359,-0.104597,,
3.238398,-0.286095,,
3.238437,0.946318,,
3.238477,1.632781,,
3.238516,0.049035,,
3.238555,-0.707712,,
3.238594,-0.183242,,
3.238633,0.346971,,
3.238672,0.363355,,
3.238711,-0.354801,,
3.23875,-1.165319,,
3.238789,-0.418621,,
3.238828,0.158127,,
3.238867,0.268525,,
3.238906,0.667615,,
3.238945,1.363775,,
3.238984,-0.433289,,
3.239023,-1.618937,,
3.239062,-0.380333,,
3.239102,-0.663111,,
3.239141,0.617851,,
3.23918,-1.932259,,
3.239219,0.505554,,
3.239258,-0.149077,,
3.239297,0.949238,,
3.239336,-0.093412,,
3.239375,-0.318743,,
3.239414,0.802112,,
3.239453,-1.627788,,
3.239492,-0.713026,,
3.239531,-0.450223,,
3.23957,-0.825153,,
3.239609,-1.76321,,
3.239648,-0.066254,,
3.239687,1.611349,,
3.239727,0.568613,,
3.239766,-0.765831,,
3.239805,-1.274623,,
3.239844,-0.460193,,
3.239883,-1.420353,,
3.239922,-1.006615,,
3.239961,-0.777687,,
3.24,0.040208,,
3.240039,-0.099192,,
3.240078,0.370973,,
3.240117,1.363944,,
3.240156,1.427674,,
3.240195,0.741072,,
3.240234,2.047022,,
3.240273,-0.065861,,
3.240312,0.586086,,
3.240352,1.300819,,
3.240391,-1.428642,,
3.24043,0.679356,,
3.240469,3.526253,,
3.240508,1.000133,,
3.240547,0.746913,,
3.240586,1.922501,,
3.240625,-0.147239,,
3.240664,-0.177166,,
3.240703,0.318863,,
3.240742,-1.2518,,
3.240781,-0.229385,,
3.24082,-2.433561,,
3.240859,0.386444,,
3.240898,1.587987,,
3.240937,-1.844038,,
3.240977,-0.153696,,
3.241016,0.019815,,
3.241055,1.63899,,
3.241094,0.866609,,
3.241133,0.006284,,
3.241172,-0.814385,,
3.241211,-1.074401,,
3.24125,0.703872,,
3.241289,-0.821991,,
3.241328,1.548961,,
3.241367,1.622618,,
3.241406,0.726538,,
3.241445,-1.005865,,
3.241484,0.327563,,
3.241523,0.68967,,
3.241562,0.882401,,
3.241602,1.706505,,
3.241641,-0.508028,,
3.24168,-0.353737,,
3.241719,2.307691,,
3.241758,-1.65887,,
3.241797,0.201192,,
3.241836,1.683325,,
3.241875,-0.339559,,
3.241914,0.89471,,
3.241953,-0.639605,,
3.241992,-0.02484,,
3.242031,-0.264554,,
3.24207,1.302923,,
3.242109,1.446181,,
3.242148,-0.736224,,
3.242187,-0.42879,,
3.242227,0.185769,,
3.242266,0.855074,,
3.242305,-0.466015,,
3.242344,-1.869588,,
3.242383,-0.729809,,
3.242422,1.763844,,
3.242461,1.471785,,
3.2425,-1.483702,,
3.242539,0.206948,,
3.242578,-0.072077,,
3.242617,-1.837563,,
3.242656,0.363712,,
3.242695,1.533344,,
3.242734,0.894977,,
3.242773,1.536772,,
3.242812,0.293495,,
3.242852,-0.10704,,
3.242891,1.941527,,
3.24293,1.393636,,
3.242969,0.621575,,
3.243008,-0.026617,,
3.243047,-1.096064,,
3.243086,-1.031488,,
3.243125,-0.437509,,
3.243164,-0.372183,,
3.243203,-2.41049,,
3.243242,-1.022534,,
3.243281,1.243764,,
3.24332,-0.1497,,
3.243359,-0.181586,,
3.243398,-1.060369,,
3.243437,0.554393,,
3.243477,1.257295,,
3.243516,0.231645,,
3.243555,-1.106747,,
3.243594,0.467393,,
3.243633,0.481244,,
3.243672,0.757124,,
3.243711,0.740177,,
3.24375,0.731139,,
3.243789,0.287255,,
3.243828,-1.011488,,
3.243867,-0.975285,,
3.243906,-1.015617,,
3.243945,-1.924472,,
3.243984,-1.508037,,
3.244023,-0.753993,,
3.244062,-1.540189,,
3.244102,0.125249,,
3.244141,0.934873,,
3.24418,-0.846828,,
3.244219,0.475476,,
3.244258,-0.637555,,
3.244297,-0.955297,,
3.244336,0.315955,,
3.244375,0.585656,,
3.244414,-0.037065,,
3.244453,-1.470546,,
3.244492,-1.78616,,
3.244531,-0.455344,,
3.24457,0.215345,,
3.244609,0.080365,,
3.244648,1.510183,,
3.244687,-2.364765,,
3.244727,-1.637879,,
3.244766,-1.515165,,
3.244805,-1.343274,,
3.244844,-0.059852,,
3.244883,1.254659,,
3.244922,-0.589254,,
3.244961,-0.570065,,
3.245,0.362805,,
3.245039,-0.940164,,
3.245078,0.426867,,
3.245117,1.565309,,
3.245156,-0.194548,,
3.245195,-0.763304,,
3.245234,-0.880104,,
3.245273,0.111205,,
3.245312,0.07866,,
3.245352,0.674543,,
3.245391,-0.527889,,
3.24543,-0.60686,,
3.245469,0.840303,,
3.245508,0.346844,,
3.245547,-0.655022,,
3.245586,0.952957,,
3.245625,-0.103068,,
3.245664,-1.74243,,
3.245703,0.393004,,
3.245742,0.284142,,
3.245781,0.760885,,
3.24582,0.846942,,
3.245859,0.606938,,
3.245898,-1.329586,,
3.245937,-1.515588,,
3.245977,0.278483,,
3.246016,0.562688,,
3.246055,0.065111,,
3.246094,-1.121475,,
3.246133,-0.741811,,
3.246172,-1.009269,,
3.246211,-0.74331,,
3.24625,0.445253,,
3.246289,0.651847,,
3.246328,-0.875141,,
3.246367,-1.115616,,
3.246406,-1.303722,,
3.246445,-0.524406,,
3.246484,0.881065,,
3.246523,1.226636,,
3.246562,-0.563469,,
3.246602,-0.211446,,
3.246641,0.055697,,
3.24668,-0.002791,,
